X5,X2,X3,X4,X6,X1,X10,X7,X8,X9,X11,X12,X15,X13,X14,Y
38,69,15,162,1026,2419,892,235,209,101,0.54,-219,R1, FC14, CA26,Honda
109,320,27,150,212,2116,577,142,203,196,0.91,-542,, FC14, CA30,Honda
15,180,21,90,1652,2560,1590,223,248,148,0.1,688,, FC13, CA24,Honda
105,277,40,228,511,2195,553,85,212,248,0.52,-676,, FC14, CA30,Honda
68,119,11,300,324,2523,541,239,231,121,0.35,594,, FC13, CA24,Honda
81,,38,134,618,2153,67,251,163,0,0.85,36,, FC14, CA23,Mercedes
23,351,20,95,1357,2559,1499,179,201,156,0.16,879,, FC13, CA30,Honda
39,332,14,120,2446,3076,865,187,222,174,0.21,296,, FC13, CA43,Toyota
52,141,31,85,1047,2165,404,247,214,70,0.86,311,, FC14, CA23,Mercedes
125,116,37,228,1683,2341,242,253,179,18,0.98,-631,, FC14, CA23,Honda
23,104,4,395,841,2526,1242,226,234,143,0.54,-662,, FC13, CA37,BMW
26,84,46,162,283,2827,1533,233,119,0,0.97,-191,, FC11, CA50,BMW
110,285,31,297,891,3009,2704,119,222,234,0.05,37,, FC11, CA49,Toyota
18,115,12,67,1240,2714,768,241,227,114,0.93,670,, FC13, CA51,BMW
74,100,11,323,2563,3344,2531,238,226,118,0.36,-927,, FC11, CA59,GMC
50,176,16,270,2955,3268,2347,227,247,148,1,738,, FC11, CA49,GMC
25,170,32,85,564,2848,1273,224,233,115,0.02,-98,, FC13, CA33,BMW
-4,230,23,216,391,2233,573,177,253,206,0.45,-548,, FC14, CA21,Honda
0,,15,0,1253,2299,1226,216,206,121,0.8,-393,, FC14, CA30,Mercedes
0,218,25,0,306,2170,446,185,254,195,0.32,-824,, FC14, CA30,Honda
13,65,9,120,2928,3152,3526,229,222,126,0.36,951,, FC11, CA59,Toyota
107,61,24,255,258,2764,834,231,183,72,0.42,-983,, FC11, CA50,BMW
41,88,13,127,1542,2602,1092,239,218,107,0.17,-176,R2, FC13, CA24,Honda
-100,86,31,240,272,2802,2474,246,171,30,0.81,-350,, FC11, CA50,BMW
0,353,15,0,1282,2132,1362,193,213,157,0.46,-458,R2, FC14, CA37,Mercedes
54,80,27,95,120,2700,1793,244,180,47,0.47,631,, FC11, CA50,BMW
132,67,28,297,1471,2312,170,234,173,52,0.09,-768,, FC14, CA30,Honda
35,104,12,90,2263,2648,2448,241,224,111,0.46,16,, FC13, CA31,Honda
87,18,13,418,5120,3298,277,209,212,138,0.38,-250,, FC11, CA58,Toyota
70,349,24,180,319,2368,365,168,192,157,0.4,-293,, FC14, CA30,Honda
23,338,11,216,3426,2968,6508,196,225,167,0.42,184,, FC11, CA40,Toyota
5,61,16,30,480,2041,631,232,204,100,0.07,-589,, FC14, CA30,Mercedes
133,90,30,180,458,2184,242,249,179,37,1,565,R1, FC14, CA23,Mercedes
168,102,29,242,1300,2840,845,253,188,41,0.26,695,, FC13, CA33,BMW
3,348,10,42,1172,2179,1129,201,224,161,0.76,82,, FC14, CA24,Mercedes
0,52,22,0,120,1995,234,225,187,85,0.01,-178,, FC14, CA34,Mercedes
100,295,10,600,2934,3151,277,192,237,185,0.96,-472,, FC13, CA52,Toyota
26,101,21,85,511,2371,481,250,206,74,0.86,337,, FC14, CA21,Honda
137,63,25,277,306,2812,1756,232,180,65,0.12,892,, FC11, CA49,BMW
6,331,10,67,1605,2553,1663,197,228,170,0.03,-806,, FC13, CA22,BMW
46,33,15,256,1812,3062,3639,216,206,122,0.24,861,, FC13, CA53,Toyota
59,89,33,95,120,2708,2580,248,167,20,0.99,-687,, FC11, CA50,BMW
53,72,31,95,108,2701,1254,237,163,34,0.22,348,, FC11, CA50,BMW
4,4,7,30,1044,2128,1382,211,227,153,0.66,110,, FC14, CA37,Mercedes
65,16,16,283,518,2624,1050,204,205,134,0.09,237,, FC13, CA30,Honda
-6,125,13,30,1087,2479,940,242,230,114,0.39,-909,, FC13, CA24,Honda
0,355,11,0,1130,2254,771,202,221,156,0.44,759,, FC14, CA34,Mercedes
60,135,27,192,510,2713,417,250,216,75,0.75,651,, FC11, CA50,BMW
3,303,11,60,1572,3079,2082,190,235,185,0.23,612,, FC13, CA43,Toyota
89,144,20,365,638,2432,738,244,232,108,0.79,-50,, FC14, CA23,Honda
146,152,14,541,5386,3237,1503,237,239,130,0.29,445,, FC11, CA42,Toyota
92,323,17,150,313,2096,511,173,220,185,0.65,-256,, FC14, CA30,Honda
2,234,13,95,1888,2888,1537,198,251,189,0.98,4,, FC13, CA43,BMW
65,267,26,256,660,2203,1589,146,240,228,0.11,673,, FC14, CA30,Honda
0,50,25,85,850,2448,895,222,178,76,0.5,-390,, FC14, CA30,Honda
111,162,15,552,616,2581,659,233,243,136,0.35,702,, FC13, CA22,Honda
110,201,26,216,1167,2793,1742,200,252,173,0.22,-26,, FC13, CA24,BMW
0,5,11,0,1321,3208,511,205,218,149,0.47,418,, FC13, CA41,Toyota
27,172,15,180,3025,3245,2282,229,246,145,0.13,-262,, FC11, CA49,GMC
-4,63,14,30,2496,2821,2704,232,211,108,0.24,904,, FC11, CA43,Toyota
26,164,37,60,1988,2774,999,225,223,95,0.18,9,, FC13, CA33,BMW
6,317,27,175,854,2410,1385,138,204,201,0.54,694,, FC14, CA30,Honda
155,101,37,277,1672,2383,295,251,163,0,0.11,-544,, FC14, CA23,Honda
0,327,13,0,738,2072,914,189,225,176,0.43,188,, FC14, CA34,Mercedes
91,128,15,283,859,2607,1635,244,229,110,0.32,382,, FC13, CA24,Honda
6,310,16,134,30,2469,335,174,227,192,0.48,370,, FC14, CA26,Honda
19,163,15,150,295,2911,927,233,243,137,0.84,813,, FC13, CA33,BMW
37,125,30,67,1235,2163,595,253,203,54,0.33,92,, FC14, CA23,Mercedes
2,127,2,85,3389,3231,1956,223,237,150,0.34,-801,, FC11, CA58,GMC
129,,19,256,1429,2292,890,246,229,104,0.47,-330,, FC14, CA23,Mercedes
69,166,17,190,900,2850,3036,232,244,136,0.04,697,, FC13, CA31,BMW
83,206,27,162,1221,2765,1683,193,252,181,0.47,-471,, FC13, CA24,BMW
157,159,3,450,582,2378,1744,223,240,152,0.49,901,, FC14, CA26,Mercedes
24,93,16,85,624,2235,1679,244,213,94,0.77,573,, FC14, CA23,Mercedes
31,350,11,210,516,3116,864,201,222,160,0.8,-977,, FC12, CA42,Toyota
99,128,34,170,875,2203,268,252,196,41,0.72,482,, FC14, CA23,Mercedes
100,29,30,277,2230,3086,4147,194,160,84,0.64,546,, FC11, CA49,Toyota
1,297,4,85,992,2821,242,208,238,169,0.35,895,, FC13, CA43,Toyota
6,309,6,67,5204,3181,2496,203,236,172,0.92,-186,, FC11, CA42,Toyota
56,279,38,492,1597,3173,3120,93,215,245,0.9,582,, FC11, CA49,Toyota
7,219,21,30,1195,2154,983,192,254,192,0.28,629,, FC14, CA37,Mercedes
0,326,5,30,1167,2114,1291,206,234,166,0.74,50,, FC14, CA37,Mercedes
-2,88,12,180,510,2784,295,238,220,112,0.1,367,, FC11, CA50,BMW
49,333,10,153,417,2328,569,197,228,169,0.97,703,, FC14, CA30,Honda
70,,9,382,960,3331,1259,236,229,124,0.24,37,, FC13, CA59,GMC
27,122,30,67,3191,2703,6123,254,201,52,0.83,474,, FC11, CA50,BMW
19,58,14,285,1231,2555,4159,230,209,109,0.1,488,R1, FC11, CA38,Ford
42,74,14,201,1012,2349,977,236,212,104,0.51,-349,, FC14, CA23,Honda
0,133,12,0,1256,2142,1236,239,234,124,0.78,298,, FC14, CA21,Mercedes
0,65,9,0,1418,2336,323,229,222,126,0.6,771,, FC14, CA26,Mercedes
0,0,1,0,1315,2346,551,217,236,156,0.75,-832,R1, FC14, CA26,Mercedes
220,1,21,408,957,2408,1142,184,195,144,0.72,334,, FC14, CA21,Honda
114,105,29,295,600,2335,1702,254,190,42,0.53,-333,, FC14, CA23,Mercedes
5,0,5,60,4082,3294,3824,212,230,156,0.91,-97,, FC11, CA58,GMC
75,132,27,127,1231,2258,1064,251,214,72,0.14,398,, FC14, CA23,Mercedes
0,79,5,0,376,2447,1282,226,231,139,0.72,-167,, FC14, CA26,Mercedes
0,68,9,0,916,2149,819,229,223,126,0.05,551,, FC14, CA34,Mercedes
74,72,24,301,306,2751,2053,239,187,66,0.28,599,, FC11, CA49,BMW
26,,19,95,212,2733,711,173,211,176,0.58,-816,, FC11, CA50,Toyota
70,85,28,150,153,2720,1860,246,180,43,0.82,-916,, FC11, CA50,BMW
229,36,19,371,914,2417,1127,215,194,107,0.38,662,R2, FC14, CA21,Honda
135,90,33,210,210,2786,2191,248,170,24,0.87,-208,, FC11, CA50,BMW
60,52,21,124,127,2747,1235,225,189,87,0.07,-971,, FC11, CA49,BMW
72,95,26,120,150,2724,1159,250,192,54,0.68,-213,, FC11, CA50,BMW
136,57,32,323,342,2803,1851,223,157,45,0.77,-915,, FC11, CA49,BMW
37,303,31,95,1342,2248,691,120,208,220,0.23,-772,, FC14, CA30,Honda
121,119,33,190,644,2199,108,254,191,35,0.34,-441,, FC14, CA23,Mercedes
104,27,9,518,2503,2726,1561,217,221,140,0.39,764,, FC13, CA52,BMW
56,203,18,212,899,2752,1964,208,253,174,0.39,991,, FC13, CA24,BMW
37,232,20,108,981,2799,1677,183,253,203,0.08,-669,R1, FC13, CA33,BMW
27,130,36,42,330,2082,601,251,195,39,0.77,808,, FC14, CA21,Honda
0,80,11,0,2164,2698,2553,234,221,118,0.14,788,, FC13, CA31,BMW
108,38,32,228,402,2117,408,203,154,66,0.75,-750,, FC14, CA26,Honda
0,97,15,0,1307,2109,930,244,216,98,0.96,-866,, FC14, CA21,Mercedes
21,208,10,150,1032,2504,993,213,250,172,0.45,546,, FC13, CA24,Honda
17,165,11,228,3911,3319,2509,230,244,144,0.23,-795,R1, FC11, CA58,GMC
0,323,5,124,722,3007,1507,207,235,166,0.1,417,, FC12, CA43,Toyota
13,305,10,90,2700,3366,2330,194,235,181,0.57,107,, FC11, CA59,GMC
0,76,12,0,1167,2368,700,234,218,114,0.23,-675,, FC14, CA26,Mercedes
21,4,16,180,2542,2734,376,198,208,146,0.4,-720,, FC13, CA51,BMW
-30,134,22,182,720,2792,360,249,223,91,0.2,-563,, FC11, CA50,BMW
24,103,20,108,2813,2753,2123,249,210,80,0.92,-57,, FC11, CA49,BMW
98,231,6,300,2106,2863,765,210,246,173,0.91,463,, FC13, CA51,BMW
0,342,2,0,1566,2257,1074,214,235,159,0.4,425,, FC14, CA37,Mercedes
8,13,16,30,4126,2788,5396,203,206,137,0.15,-620,, FC11, CA49,Ford
20,6,10,124,5998,3246,510,208,222,150,0.66,185,, FC11, CA42,Toyota
0,288,8,127,4585,3121,3304,197,239,182,0.96,-418,, FC11, CA49,Toyota
130,315,31,255,3218,3542,1448,124,198,206,0.93,-424,, FC11, CA60,Toyota
0,27,9,0,1154,2128,1448,217,221,140,0.17,610,, FC14, CA37,Mercedes
111,118,28,212,2128,2852,514,254,202,55,0.05,-750,, FC13, CA33,BMW
79,,10,576,1384,3202,2301,195,245,189,0.43,-904,, FC13, CA53,Toyota
202,75,30,323,595,2274,255,239,168,37,0.26,149,, FC14, CA23,Mercedes
76,56,16,618,3865,3244,2225,229,204,104,0.65,515,, FC11, CA60,Toyota
3,148,21,30,630,2106,671,243,233,109,0.43,-541,, FC14, CA26,Honda
217,,37,390,616,2295,319,188,135,56,0.5,-432,, FC14, CA30,Honda
20,79,16,618,3968,3221,2868,239,210,96,0.43,411,, FC11, CA43,Toyota
28,146,32,42,1230,2211,1061,244,217,75,0.29,524,, FC14, CA23,Mercedes
28,,16,182,1506,2587,2393,243,233,114,0.86,201,, FC13, CA24,Honda
0,59,8,0,443,2481,1248,227,223,130,0.2,398,R3, FC14, CA26,Mercedes
6,326,7,42,1087,2187,1214,202,232,169,0.71,808,, FC14, CA24,Mercedes
8,139,20,30,1418,2238,571,246,229,102,0.25,814,, FC14, CA21,Mercedes
12,310,20,30,1358,2699,1396,163,223,198,0.04,645,, FC13, CA40,Toyota
-2,119,17,30,2810,2793,2274,247,222,97,0.1,356,, FC11, CA49,BMW
-4,54,13,497,2067,2948,2927,227,211,114,0.07,-663,, FC13, CA43,Toyota
32,313,22,85,361,2376,807,154,217,200,0.9,569,, FC14, CA30,Honda
0,171,5,0,2289,3138,2727,223,242,154,0.27,40,, FC11, CA43,GMC
11,116,22,30,1355,2147,708,251,213,77,0.77,618,, FC14, CA23,Mercedes
-3,329,1,30,4948,2905,1714,215,237,159,0.19,-214,, FC11, CA43,BMW
142,114,23,297,872,2339,1465,252,209,71,0.97,180,R2, FC14, CA23,Mercedes
60,,16,677,2280,3342,2134,240,210,95,0.43,585,, FC11, CA60,Toyota
-2,,22,30,547,2034,524,228,188,83,0.33,465,, FC14, CA30,Mercedes
48,121,21,120,2102,2799,850,250,218,85,0.78,798,R1, FC13, CA33,BMW
-9,85,15,60,564,2777,242,240,214,100,0.86,486,, FC11, CA50,BMW
0,97,13,0,658,2178,1318,241,221,108,0.8,35,, FC14, CA21,Mercedes
-6,162,21,309,660,2816,510,235,240,125,0.31,-699,, FC11, CA50,BMW
41,84,21,120,2016,3042,2958,245,199,73,0.91,-264,, FC13, CA53,Toyota
154,82,18,319,335,2841,1450,242,205,86,0.56,495,, FC11, CA50,BMW
4,315,5,30,1279,3095,1521,206,236,168,0.05,-284,, FC12, CA44,Toyota
159,329,13,382,467,2218,365,187,223,175,0.16,-775,, FC14, CA22,Honda
154,54,2,426,558,2379,1774,220,234,150,0.17,-204,, FC14, CA26,Mercedes
60,83,17,365,3724,3294,1634,241,208,91,0.06,-166,, FC11, CA59,GMC
7,,12,30,1506,2738,2461,188,244,195,0.75,17,, FC11, CA49,BMW
146,,16,525,2711,2780,1994,242,234,116,0.25,328,, FC13, CA30,BMW
0,348,16,0,4336,3333,4055,187,211,161,0.28,-897,, FC11, CA58,GMC
0,106,7,0,1020,3115,1831,232,232,132,1,113,, FC11, CA43,Toyota
1,102,16,218,2502,3365,2508,245,218,98,0.16,-477,, FC11, CA59,GMC
4,51,10,402,750,2688,323,225,218,126,0.76,-800,, FC13, CA30,Honda
9,49,9,67,2089,2680,1850,224,221,131,0.15,-861,, FC13, CA30,BMW
17,345,18,60,782,2449,1341,181,208,164,0.29,-438,, FC14, CA26,Honda
18,144,11,120,2427,3154,2881,236,238,132,0.34,92,, FC11, CA49,GMC
36,146,23,95,120,2390,638,244,230,102,0.41,-8,, FC14, CA24,Honda
-3,288,7,30,716,2040,684,201,240,178,0.7,449,, FC14, CA37,Mercedes
0,61,7,30,3814,3275,3774,226,225,133,0.15,-333,, FC11, CA58,GMC
119,126,27,228,774,2316,1537,253,211,67,0.22,-627,, FC14, CA23,Mercedes
16,160,15,85,6156,3096,2310,234,242,135,0.57,-393,, FC11, CA49,Toyota
7,259,14,30,1608,2728,1110,187,247,199,0.19,866,, FC13, CA43,BMW
62,178,12,836,2287,2840,1620,225,247,152,0.44,281,, FC13, CA33,BMW
-4,189,10,60,2184,2625,2546,221,248,160,0.28,-665,R3, FC13, CA24,BMW
0,114,27,0,1464,2189,525,254,200,55,0.46,94,, FC14, CA22,Mercedes
71,182,28,150,485,2429,1113,216,245,143,0.2,782,, FC14, CA24,Honda
-3,39,28,30,564,2136,636,208,167,78,0.89,834,, FC14, CA30,Honda
21,125,22,85,124,1974,390,250,219,86,0.93,-84,, FC14, CA21,Honda
12,52,8,120,1532,2555,1570,225,223,133,0.31,666,R3, FC13, CA22,BMW
0,340,6,0,1146,2739,2239,207,231,163,0.1,-134,, FC13, CA37,BMW
74,86,32,362,743,2364,351,246,168,25,0.47,212,, FC14, CA23,Mercedes
125,308,31,234,648,2336,1734,119,203,215,0.21,647,, FC14, CA30,Honda
0,108,12,60,2037,2600,2151,240,226,114,0.08,-668,, FC13, CA31,Honda
54,202,23,277,1441,2593,2017,202,253,175,0.64,-876,, FC13, CA24,Honda
104,341,17,295,1176,2239,666,183,213,168,0.87,-381,, FC14, CA26,Honda
55,324,2,335,42,2498,1698,214,236,160,0.51,-895,, FC14, CA26,Honda
180,,30,242,1101,2324,1398,165,170,130,0.37,-638,, FC14, CA30,Honda
43,327,33,60,108,2041,474,122,182,189,0.01,152,, FC14, CA30,Honda
0,34,11,0,1205,2311,1369,219,216,132,0,-380,, FC14, CA30,Mercedes
4,28,15,95,1396,2829,983,213,207,127,0.92,-257,, FC13, CA43,BMW
159,117,21,339,876,2356,1473,251,215,81,0.73,184,, FC14, CA26,Mercedes
33,276,33,60,5292,2860,4759,115,226,240,0.67,-756,R2, FC11, CA44,Ford
14,84,10,85,4186,3278,808,234,224,121,0.34,13,, FC11, CA58,Toyota
224,26,22,450,1874,2965,700,204,188,112,0.83,497,, FC13, CA33,BMW
75,30,19,277,1307,3050,484,211,196,115,0.35,-785,, FC13, CA44,Toyota
17,152,31,30,1465,2175,830,240,223,88,0.42,380,, FC14, CA23,Mercedes
-2,169,1,60,5460,2943,2147,220,239,156,0.06,-385,, FC11, CA43,Toyota
37,167,21,212,350,2929,890,232,242,131,0.04,299,, FC13, CA33,BMW
39,357,20,127,4411,3083,2843,184,199,149,0.39,294,, FC11, CA49,Toyota
0,353,12,0,4928,2952,4105,200,219,157,0.43,-612,, FC11, CA40,Toyota
54,187,13,553,2565,2899,1874,221,249,159,0.91,818,, FC13, CA46,BMW
21,81,18,90,703,2217,1592,242,204,86,0.96,673,, FC14, CA23,Mercedes
-7,304,7,124,3302,3206,1410,201,237,175,0.36,-433,, FC11, CA42,Toyota
0,337,9,0,774,2201,1533,200,228,166,0.56,-246,, FC14, CA24,Mercedes
67,336,20,256,1731,2789,1091,172,209,174,0.14,-584,, FC13, CA31,BMW
20,56,18,95,5563,2939,4224,229,200,98,0.38,740,, FC11, CA44,Ford
141,20,19,350,1423,2304,939,203,195,124,0.24,278,, FC14, CA30,Honda
126,82,25,201,210,2799,1507,245,187,56,0.23,-406,, FC11, CA49,BMW
4,153,18,30,417,2844,1195,239,238,122,0.08,3,, FC13, CA53,BMW
0,13,11,0,1025,2138,1422,209,217,144,0.43,701,, FC14, CA30,Mercedes
84,169,18,210,992,2867,3019,231,244,138,0.74,-983,, FC13, CA24,BMW
25,103,20,85,949,2411,942,249,210,80,0.89,-737,, FC14, CA26,Honda
0,43,9,0,1356,2228,577,222,220,132,0.25,596,, FC14, CA34,Mercedes
19,79,14,192,891,2510,5325,237,215,106,0.54,-20,, FC11, CA38,BMW
36,21,6,295,4106,2893,5865,216,227,148,0.1,-481,, FC11, CA32,Ford
14,137,17,67,1434,2528,1328,244,231,109,0.3,914,R1, FC13, CA24,Honda
46,54,10,371,690,2878,1395,226,218,124,0.21,755,, FC13, CA31,BMW
55,27,14,268,616,2293,484,213,210,130,0.36,-920,, FC14, CA26,Honda
40,121,16,124,886,2495,799,246,225,103,0.1,-322,, FC13, CA24,Honda
134,230,16,283,1073,2822,1836,195,253,192,0.18,-329,, FC13, CA24,BMW
8,,9,67,2375,3251,2795,235,229,125,0.95,-116,, FC11, CA58,GMC
12,287,21,42,691,2050,663,159,234,214,0.35,44,, FC14, CA37,Mercedes
11,90,26,30,335,2055,335,248,190,54,0.06,243,, FC14, CA23,Mercedes
99,285,17,283,979,2794,1914,171,238,206,0.06,751,, FC13, CA24,BMW
108,285,39,134,258,2185,633,88,208,243,0.04,-267,, FC14, CA30,Honda
0,9,21,0,391,2265,658,191,192,133,0.4,331,, FC14, CA30,Mercedes
83,,21,285,2110,2690,2532,194,254,189,0.2,-846,, FC13, CA24,Honda
34,2,6,510,636,2595,745,212,229,154,0.9,-89,, FC13, CA37,BMW
-28,95,12,240,3287,3146,5052,239,222,112,0.93,-328,, FC11, CA50,Toyota
30,44,28,60,497,2455,1040,213,166,71,0.84,-303,, FC14, CA30,Honda
95,189,6,418,1557,2634,1919,221,245,159,0.9,807,, FC13, CA24,Honda
40,110,24,108,1040,2224,1253,252,206,68,0.15,-285,, FC14, CA23,Mercedes
29,12,15,210,2575,2742,335,203,207,139,0.9,-768,, FC13, CA51,BMW
30,37,10,90,914,2417,1332,220,218,132,0.39,-675,, FC14, CA26,Honda
0,149,16,0,1183,2644,726,239,237,122,0.32,353,, FC13, CA22,BMW
59,66,11,408,3512,3349,1643,231,217,117,0.75,294,, FC11, CA49,GMC
12,218,5,108,1514,3110,2162,214,245,168,0.94,-822,, FC13, CA43,Toyota
112,,20,361,787,2565,1045,247,226,98,0.61,546,R1, FC13, CA22,Honda
53,76,8,335,720,2885,1433,230,226,128,0.52,-652,, FC13, CA31,BMW
99,113,32,242,553,2320,1742,254,188,35,0.22,117,, FC14, CA23,Mercedes
31,,34,240,3144,3371,1899,224,150,32,0.35,-86,, FC11, CA59,GMC
22,32,3,216,1316,2564,1371,219,232,150,0.53,-902,, FC13, CA22,BMW
3,280,12,60,1706,2738,1008,186,241,195,0.13,213,, FC13, CA53,BMW
1,34,7,42,2006,3301,1716,219,225,142,0.67,-80,, FC13, CA58,Toyota
53,319,27,108,162,2375,342,140,204,198,0.64,563,, FC14, CA30,Honda
10,99,22,42,942,2344,973,250,204,71,0.77,767,, FC14, CA25,Honda
71,90,28,255,816,2469,631,249,184,45,0.32,682,, FC14, CA21,Honda
0,52,8,0,968,2311,912,225,223,132,0.41,-878,, FC14, CA34,Mercedes
0,81,9,30,514,2063,192,232,225,125,1,-31,, FC14, CA23,Mercedes
139,97,38,216,592,2211,150,249,159,1,0.13,-23,R2, FC14, CA23,Mercedes
23,80,20,60,323,2264,1756,242,200,78,0.41,-214,, FC14, CA23,Mercedes
46,157,14,210,940,2884,2203,235,241,134,0.54,366,, FC13, CA53,BMW
37,163,13,120,127,1936,816,232,243,140,0.52,639,, FC14, CA23,Honda
0,327,11,0,1626,2858,1224,192,227,174,0.08,-171,, FC13, CA43,BMW
150,128,34,268,732,2241,212,252,197,42,0.71,196,, FC14, CA23,Mercedes
-5,169,5,162,4073,3131,1478,224,242,153,0.56,845,, FC11, CA49,Toyota
155,,29,384,1146,2280,626,253,206,59,0.68,-188,, FC14, CA23,Mercedes
0,312,13,0,1142,2254,424,185,230,185,0.7,-580,, FC14, CA21,Mercedes
32,325,28,162,644,2362,513,140,198,191,0.8,-342,, FC14, CA30,Honda
191,103,28,339,1634,2431,342,253,190,44,0.11,-84,R3, FC14, CA26,Honda
40,191,9,256,924,2524,983,220,247,161,0.3,-879,, FC13, CA22,Honda
45,181,26,190,297,2963,778,218,245,143,0.72,-122,, FC13, CA33,BMW
3,346,10,30,1503,2716,1317,201,225,162,0.27,-322,, FC13, CA30,BMW
52,261,10,390,2800,3215,847,197,245,187,0.13,806,, FC13, CA44,Toyota
0,129,16,0,1065,2291,306,244,229,108,0.91,-833,, FC14, CA26,Mercedes
170,51,10,446,957,2364,1437,225,219,127,0.19,897,, FC14, CA26,Mercedes
0,,13,0,1131,2260,395,185,231,186,0.48,339,, FC14, CA21,Mercedes
0,,11,0,2077,2608,2224,223,217,127,0.33,-274,, FC13, CA31,Honda
144,66,16,541,674,3121,1590,234,207,101,0.04,205,, FC11, CA50,Toyota
79,157,25,120,1924,2827,1008,238,234,110,0.75,84,, FC13, CA33,BMW
0,8,2,30,1266,2116,1048,217,235,155,0.96,-970,, FC14, CA21,Mercedes
23,151,6,150,1952,2696,2525,228,240,146,0.23,-605,, FC13, CA22,Honda
54,357,20,300,1597,2658,4286,184,199,149,0.32,-314,, FC11, CA49,Ford
204,309,17,735,2131,2894,1790,170,226,196,0.39,363,, FC13, CA33,BMW
2,99,14,30,1200,2611,495,243,220,103,0.53,844,, FC11, CA50,BMW
43,68,12,362,5550,3034,5100,232,216,114,0.62,-611,, FC11, CA49,Toyota
0,312,24,0,541,2073,201,150,215,202,0.57,-901,, FC14, CA24,Mercedes
50,202,12,277,3571,3241,3204,214,251,169,0.58,-601,, FC11, CA50,Toyota
160,290,21,604,6120,3099,1533,156,232,214,0.84,-83,, FC11, CA49,Toyota
25,234,17,134,1891,2751,890,189,253,198,0.07,937,, FC13, CA51,BMW
19,8,33,60,1317,2172,1092,164,157,115,0.93,-953,, FC14, CA30,Honda
52,0,14,180,1061,2422,937,199,214,151,0.29,210,, FC14, CA26,Honda
98,351,29,124,150,2006,404,155,177,150,0.27,-10,, FC14, CA30,Honda
0,178,7,0,1380,2558,1054,224,245,155,0.65,844,, FC13, CA37,BMW
63,90,37,95,390,2114,277,246,154,0,0.12,-593,, FC14, CA23,Mercedes
0,79,11,0,1207,2355,659,234,220,117,0.58,814,, FC14, CA36,Mercedes
53,166,12,242,4434,2843,4956,230,244,144,0.47,545,, FC11, CA50,Ford
110,140,24,201,1445,2268,858,247,225,92,0.32,-774,, FC14, CA23,Mercedes
17,103,25,339,990,2338,750,252,199,59,1,850,, FC14, CA30,Honda
16,76,4,350,1215,2562,1339,225,232,143,0.58,-87,, FC13, CA22,BMW
1,119,10,180,967,3091,1640,237,232,125,0.38,-183,, FC11, CA43,Toyota
25,251,16,295,1761,2779,2163,184,249,202,0.51,890,, FC13, CA37,BMW
8,282,13,60,4841,2943,2002,184,241,196,0.34,-773,, FC11, CA49,BMW
120,357,18,295,1282,2377,1120,189,205,151,0.16,-431,, FC14, CA30,Honda
7,131,19,30,955,2200,1337,247,226,100,0.28,-61,, FC14, CA23,Mercedes
73,84,16,324,794,3246,932,241,212,97,0.22,233,, FC13, CA59,GMC
50,270,18,331,1266,3160,2597,172,243,210,1,500,, FC13, CA53,Toyota
219,351,18,426,1047,2344,1318,185,206,157,0.47,722,, FC14, CA30,Honda
41,308,30,175,3861,3213,1578,127,206,213,0.17,-84,, FC11, CA49,Toyota
-35,,31,95,190,2770,2311,234,162,35,0.43,933,, FC11, CA50,BMW
134,177,23,295,481,2151,430,224,245,140,0.56,618,R3, FC14, CA21,Honda
4,345,12,30,324,2972,837,196,221,163,0.9,-53,R1, FC11, CA42,Toyota
30,278,19,212,330,2473,1826,166,240,212,0.67,-432,, FC14, CA30,Honda
177,131,20,379,708,2374,1639,248,224,95,0.68,249,, FC14, CA26,Mercedes
101,345,8,457,2694,2752,1455,204,227,162,0.8,570,R3, FC13, CA52,BMW
0,55,6,0,1463,2150,816,224,227,139,0.93,895,, FC14, CA23,Mercedes
109,149,18,201,2040,2860,793,240,236,119,0.23,-240,, FC13, CA33,BMW
136,337,11,845,2222,3364,1099,196,225,168,0.56,469,, FC13, CA52,Toyota
0,115,11,0,850,2197,1443,239,230,120,0.63,-876,, FC14, CA23,Mercedes
0,67,23,0,182,2742,2190,236,186,69,1,969,, FC11, CA50,BMW
57,324,4,323,1448,2751,1983,209,235,165,0.26,-24,, FC13, CA31,BMW
0,101,6,0,934,2143,684,230,232,135,0.56,-137,, FC14, CA34,Mercedes
104,7,14,342,3666,3158,1654,202,212,145,0.88,-828,, FC13, CA51,Toyota
21,102,23,499,1374,2315,942,251,202,66,0.67,861,, FC14, CA22,Mercedes
10,18,16,42,1776,2946,1236,206,205,133,0.86,3,, FC11, CA49,Toyota
4,144,12,60,3476,3041,2781,237,238,129,0.11,-247,, FC11, CA50,Toyota
81,253,17,228,1630,2808,2280,180,249,205,0.84,878,, FC13, CA33,BMW
37,134,26,108,365,2685,469,250,218,79,0.73,26,, FC11, CA50,BMW
-9,60,25,95,283,2820,1560,230,181,0,0.52,-701,, FC11, CA50,BMW
25,,29,67,95,2693,1524,242,174,40,0.7,-885,, FC11, CA50,BMW
0,203,17,60,1317,2132,1307,210,253,173,0.18,465,, FC14, CA21,Mercedes
161,83,29,242,1366,2833,942,245,178,42,0.89,184,R3, FC13, CA33,BMW
0,310,4,0,1965,3075,1253,209,237,167,0.53,439,, FC13, CA41,Toyota
0,18,28,0,1207,2156,960,187,170,107,0.57,85,R3, FC14, CA37,Mercedes
20,27,2,240,2071,2796,2546,218,234,153,0.11,-811,R1, FC11, CA49,BMW
